NOMBRE DPTO;COD_MPIO;NOMBRE MPIO;SEXOS;Rango Edad;Personas
Cauca;19573;Puerto Tejada;MUJERES;10-14;1812
Cauca;19573;Puerto Tejada;MUJERES;15-19;1927
Cauca;19573;Puerto Tejada;MUJERES;20-24;1969
Cauca;19573;Puerto Tejada;MUJERES;25-29;1860
Cauca;19573;Puerto Tejada;MUJERES;30-34;1707
Cauca;19573;Puerto Tejada;MUJERES;35-39;1633
Cauca;19573;Puerto Tejada;MUJERES;40-44;1445
Cauca;19573;Puerto Tejada;MUJERES;45-49;1251
Cauca;19573;Puerto Tejada;MUJERES;50-54;1165
Cauca;19573;Puerto Tejada;MUJERES;55-59;1070
Cauca;19573;Puerto Tejada;MUJERES;60-64;899
Cauca;19573;Puerto Tejada;MUJERES;65-69;709
Cauca;19573;Puerto Tejada;MUJERES;70-74;540
Cauca;19573;Puerto Tejada;MUJERES;75-79;386
Cauca;19573;Puerto Tejada;MUJERES;80-84;258
Cauca;19573;Puerto Tejada;MUJERES;85-89;161
Cauca;19573;Puerto Tejada;MUJERES;90-94;90
Cauca;19573;Puerto Tejada;MUJERES;95-99;39
Cauca;19573;Puerto Tejada;MUJERES;100 AÑOS Y MÁS;13
Cauca;19585;Puracé;MUJERES;10-14;713
Cauca;19585;Puracé;MUJERES;15-19;758
Cauca;19585;Puracé;MUJERES;20-24;775
Cauca;19585;Puracé;MUJERES;25-29;731
Cauca;19585;Puracé;MUJERES;30-34;671
Cauca;19585;Puracé;MUJERES;35-39;642
Cauca;19585;Puracé;MUJERES;40-44;568
Cauca;19585;Puracé;MUJERES;45-49;492
Cauca;19585;Puracé;MUJERES;50-54;458
Cauca;19585;Puracé;MUJERES;55-59;421
Cauca;19585;Puracé;MUJERES;60-64;354
Cauca;19585;Puracé;MUJERES;65-69;279
Cauca;19585;Puracé;MUJERES;70-74;212
Cauca;19585;Puracé;MUJERES;75-79;152
Cauca;19585;Puracé;MUJERES;80-84;102
Cauca;19585;Puracé;MUJERES;85-89;63
Cauca;19585;Puracé;MUJERES;90-94;35
Cauca;19585;Puracé;MUJERES;95-99;16
Cauca;19585;Puracé;MUJERES;100 AÑOS Y MÁS;5
Cauca;19622;Rosas;MUJERES;10-14;456
Cauca;19622;Rosas;MUJERES;15-19;485
Cauca;19622;Rosas;MUJERES;20-24;495
Cauca;19622;Rosas;MUJERES;25-29;468
Cauca;19622;Rosas;MUJERES;30-34;429
Cauca;19622;Rosas;MUJERES;35-39;411
Cauca;19622;Rosas;MUJERES;40-44;363
Cauca;19622;Rosas;MUJERES;45-49;315
Cauca;19622;Rosas;MUJERES;50-54;293
Cauca;19622;Rosas;MUJERES;55-59;269
Cauca;19622;Rosas;MUJERES;60-64;226
Cauca;19622;Rosas;MUJERES;65-69;178
Cauca;19622;Rosas;MUJERES;70-74;136
Cauca;19622;Rosas;MUJERES;75-79;97
Cauca;19622;Rosas;MUJERES;80-84;65
Cauca;19622;Rosas;MUJERES;85-89;40
Cauca;19622;Rosas;MUJERES;90-94;23
Cauca;19622;Rosas;MUJERES;95-99;10
Cauca;19622;Rosas;MUJERES;100 AÑOS Y MÁS;3
Cauca;19693;San Sebastián;MUJERES;10-14;448
Cauca;19693;San Sebastián;MUJERES;15-19;477
Cauca;19693;San Sebastián;MUJERES;20-24;487
Cauca;19693;San Sebastián;MUJERES;25-29;460
Cauca;19693;San Sebastián;MUJERES;30-34;422
Cauca;19693;San Sebastián;MUJERES;35-39;404
Cauca;19693;San Sebastián;MUJERES;40-44;358
Cauca;19693;San Sebastián;MUJERES;45-49;310
Cauca;19693;San Sebastián;MUJERES;50-54;288
Cauca;19693;San Sebastián;MUJERES;55-59;265
Cauca;19693;San Sebastián;MUJERES;60-64;222
Cauca;19693;San Sebastián;MUJERES;65-69;176
Cauca;19693;San Sebastián;MUJERES;70-74;134
Cauca;19693;San Sebastián;MUJERES;75-79;96
Cauca;19693;San Sebastián;MUJERES;80-84;64
Cauca;19693;San Sebastián;MUJERES;85-89;40
Cauca;19693;San Sebastián;MUJERES;90-94;22
Cauca;19693;San Sebastián;MUJERES;95-99;10
Cauca;19693;San Sebastián;MUJERES;100 AÑOS Y MÁS;3
Cauca;19698;Santander de Quilichao;MUJERES;10-14;4683
Cauca;19698;Santander de Quilichao;MUJERES;15-19;4981
Cauca;19698;Santander de Quilichao;MUJERES;20-24;5090
Cauca;19698;Santander de Quilichao;MUJERES;25-29;4806
Cauca;19698;Santander de Quilichao;MUJERES;30-34;4412
Cauca;19698;Santander de Quilichao;MUJERES;35-39;4220
Cauca;19698;Santander de Quilichao;MUJERES;40-44;3734
Cauca;19698;Santander de Quilichao;MUJERES;45-49;3232
Cauca;19698;Santander de Quilichao;MUJERES;50-54;3012
Cauca;19698;Santander de Quilichao;MUJERES;55-59;2766
Cauca;19698;Santander de Quilichao;MUJERES;60-64;2323
Cauca;19698;Santander de Quilichao;MUJERES;65-69;1834
Cauca;19698;Santander de Quilichao;MUJERES;70-74;1395
Cauca;19698;Santander de Quilichao;MUJERES;75-79;999
Cauca;19698;Santander de Quilichao;MUJERES;80-84;668
Cauca;19698;Santander de Quilichao;MUJERES;85-89;415
Cauca;19698;Santander de Quilichao;MUJERES;90-94;232
Cauca;19698;Santander de Quilichao;MUJERES;95-99;102
Cauca;19698;Santander de Quilichao;MUJERES;100 AÑOS Y MÁS;32
Cauca;19701;Santa Rosa;MUJERES;10-14;207
Cauca;19701;Santa Rosa;MUJERES;15-19;221
Cauca;19701;Santa Rosa;MUJERES;20-24;225
Cauca;19701;Santa Rosa;MUJERES;25-29;213
Cauca;19701;Santa Rosa;MUJERES;30-34;195
Cauca;19701;Santa Rosa;MUJERES;35-39;187
Cauca;19701;Santa Rosa;MUJERES;40-44;165
Cauca;19701;Santa Rosa;MUJERES;45-49;143
Cauca;19701;Santa Rosa;MUJERES;50-54;133
Cauca;19701;Santa Rosa;MUJERES;55-59;123
Cauca;19701;Santa Rosa;MUJERES;60-64;103
Cauca;19701;Santa Rosa;MUJERES;65-69;81
Cauca;19701;Santa Rosa;MUJERES;70-74;62
Cauca;19701;Santa Rosa;MUJERES;75-79;44
Cauca;19701;Santa Rosa;MUJERES;80-84;30
Cauca;19701;Santa Rosa;MUJERES;85-89;18
Cauca;19701;Santa Rosa;MUJERES;90-94;10
Cauca;19701;Santa Rosa;MUJERES;95-99;5
Cauca;19701;Santa Rosa;MUJERES;100 AÑOS Y MÁS;1
Cauca;19743;Silvia;MUJERES;10-14;1549
Cauca;19743;Silvia;MUJERES;15-19;1648
Cauca;19743;Silvia;MUJERES;20-24;1684
Cauca;19743;Silvia;MUJERES;25-29;1590
Cauca;19743;Silvia;MUJERES;30-34;1459
Cauca;19743;Silvia;MUJERES;35-39;1396
Cauca;19743;Silvia;MUJERES;40-44;1235
Cauca;19743;Silvia;MUJERES;45-49;1069
Cauca;19743;Silvia;MUJERES;50-54;996
Cauca;19743;Silvia;MUJERES;55-59;915
Cauca;19743;Silvia;MUJERES;60-64;769
Cauca;19743;Silvia;MUJERES;65-69;607
Cauca;19743;Silvia;MUJERES;70-74;462
Cauca;19743;Silvia;MUJERES;75-79;330
Cauca;19743;Silvia;MUJERES;80-84;221
Cauca;19743;Silvia;MUJERES;85-89;137
Cauca;19743;Silvia;MUJERES;90-94;77
Cauca;19743;Silvia;MUJERES;95-99;34
Cauca;19743;Silvia;MUJERES;100 AÑOS Y MÁS;11
Cauca;19760;Sotara;MUJERES;10-14;578
Cauca;19760;Sotara;MUJERES;15-19;615
Cauca;19760;Sotara;MUJERES;20-24;628
Cauca;19760;Sotara;MUJERES;25-29;593
Cauca;19760;Sotara;MUJERES;30-34;544
Cauca;19760;Sotara;MUJERES;35-39;521
Cauca;19760;Sotara;MUJERES;40-44;461
Cauca;19760;Sotara;MUJERES;45-49;399
Cauca;19760;Sotara;MUJERES;50-54;372
Cauca;19760;Sotara;MUJERES;55-59;341
Cauca;19760;Sotara;MUJERES;60-64;287
Cauca;19760;Sotara;MUJERES;65-69;226
Cauca;19760;Sotara;MUJERES;70-74;172
Cauca;19760;Sotara;MUJERES;75-79;123
Cauca;19760;Sotara;MUJERES;80-84;82
Cauca;19760;Sotara;MUJERES;85-89;51
Cauca;19760;Sotara;MUJERES;90-94;29
Cauca;19760;Sotara;MUJERES;95-99;13
Cauca;19760;Sotara;MUJERES;100 AÑOS Y MÁS;4
Cauca;19780;Suárez;MUJERES;10-14;1300
Cauca;19780;Suárez;MUJERES;15-19;1383
Cauca;19780;Suárez;MUJERES;20-24;1413
Cauca;19780;Suárez;MUJERES;25-29;1334
Cauca;19780;Suárez;MUJERES;30-34;1225
Cauca;19780;Suárez;MUJERES;35-39;1172
Cauca;19780;Suárez;MUJERES;40-44;1037
Cauca;19780;Suárez;MUJERES;45-49;897
Cauca;19780;Suárez;MUJERES;50-54;836
Cauca;19780;Suárez;MUJERES;55-59;768
Cauca;19780;Suárez;MUJERES;60-64;645
Cauca;19780;Suárez;MUJERES;65-69;509
Cauca;19780;Suárez;MUJERES;70-74;387
Cauca;19780;Suárez;MUJERES;75-79;277
Cauca;19780;Suárez;MUJERES;80-84;185
Cauca;19780;Suárez;MUJERES;85-89;115
Cauca;19780;Suárez;MUJERES;90-94;65
Cauca;19780;Suárez;MUJERES;95-99;28
Cauca;19780;Suárez;MUJERES;100 AÑOS Y MÁS;9
Cauca;19785;Sucre;MUJERES;10-14;385
Cauca;19785;Sucre;MUJERES;15-19;409
Cauca;19785;Sucre;MUJERES;20-24;418
Cauca;19785;Sucre;MUJERES;25-29;395
Cauca;19785;Sucre;MUJERES;30-34;362
Cauca;19785;Sucre;MUJERES;35-39;347
Cauca;19785;Sucre;MUJERES;40-44;307
Cauca;19785;Sucre;MUJERES;45-49;266
Cauca;19785;Sucre;MUJERES;50-54;247
Cauca;19785;Sucre;MUJERES;55-59;227
Cauca;19785;Sucre;MUJERES;60-64;191
Cauca;19785;Sucre;MUJERES;65-69;151
Cauca;19785;Sucre;MUJERES;70-74;115
Cauca;19785;Sucre;MUJERES;75-79;82
Cauca;19785;Sucre;MUJERES;80-84;55
Cauca;19785;Sucre;MUJERES;85-89;34
Cauca;19785;Sucre;MUJERES;90-94;19
Cauca;19785;Sucre;MUJERES;95-99;8
Cauca;19785;Sucre;MUJERES;100 AÑOS Y MÁS;3
Cauca;19807;Timbío;MUJERES;10-14;1481
Cauca;19807;Timbío;MUJERES;15-19;1575
Cauca;19807;Timbío;MUJERES;20-24;1610
Cauca;19807;Timbío;MUJERES;25-29;1520
Cauca;19807;Timbío;MUJERES;30-34;1395
Cauca;19807;Timbío;MUJERES;35-39;1335
Cauca;19807;Timbío;MUJERES;40-44;1181
Cauca;19807;Timbío;MUJERES;45-49;1022
Cauca;19807;Timbío;MUJERES;50-54;953
Cauca;19807;Timbío;MUJERES;55-59;875
Cauca;19807;Timbío;MUJERES;60-64;735
Cauca;19807;Timbío;MUJERES;65-69;580
Cauca;19807;Timbío;MUJERES;70-74;441
Cauca;19807;Timbío;MUJERES;75-79;316
Cauca;19807;Timbío;MUJERES;80-84;211
Cauca;19807;Timbío;MUJERES;85-89;131
Cauca;19807;Timbío;MUJERES;90-94;74
Cauca;19807;Timbío;MUJERES;95-99;32
Cauca;19807;Timbío;MUJERES;100 AÑOS Y MÁS;10
Cauca;19809;Timbiquí;MUJERES;10-14;1065
Cauca;19809;Timbiquí;MUJERES;15-19;1132
Cauca;19809;Timbiquí;MUJERES;20-24;1157
Cauca;19809;Timbiquí;MUJERES;25-29;1093
Cauca;19809;Timbiquí;MUJERES;30-34;1003
Cauca;19809;Timbiquí;MUJERES;35-39;959
Cauca;19809;Timbiquí;MUJERES;40-44;849
Cauca;19809;Timbiquí;MUJERES;45-49;735
Cauca;19809;Timbiquí;MUJERES;50-54;685
Cauca;19809;Timbiquí;MUJERES;55-59;629
Cauca;19809;Timbiquí;MUJERES;60-64;528
Cauca;19809;Timbiquí;MUJERES;65-69;417
Cauca;19809;Timbiquí;MUJERES;70-74;317
Cauca;19809;Timbiquí;MUJERES;75-79;227
Cauca;19809;Timbiquí;MUJERES;80-84;152
Cauca;19809;Timbiquí;MUJERES;85-89;94
Cauca;19809;Timbiquí;MUJERES;90-94;53
Cauca;19809;Timbiquí;MUJERES;95-99;23
Cauca;19809;Timbiquí;MUJERES;100 AÑOS Y MÁS;7
Cauca;19821;Toribio;MUJERES;10-14;1470
Cauca;19821;Toribio;MUJERES;15-19;1564
Cauca;19821;Toribio;MUJERES;20-24;1598
Cauca;19821;Toribio;MUJERES;25-29;1509
Cauca;19821;Toribio;MUJERES;30-34;1385
Cauca;19821;Toribio;MUJERES;35-39;1325
Cauca;19821;Toribio;MUJERES;40-44;1172
Cauca;19821;Toribio;MUJERES;45-49;1015
Cauca;19821;Toribio;MUJERES;50-54;946
Cauca;19821;Toribio;MUJERES;55-59;868
Cauca;19821;Toribio;MUJERES;60-64;729
Cauca;19821;Toribio;MUJERES;65-69;576
Cauca;19821;Toribio;MUJERES;70-74;438
Cauca;19821;Toribio;MUJERES;75-79;314
Cauca;19821;Toribio;MUJERES;80-84;210
Cauca;19821;Toribio;MUJERES;85-89;130
Cauca;19821;Toribio;MUJERES;90-94;73
Cauca;19821;Toribio;MUJERES;95-99;32
Cauca;19821;Toribio;MUJERES;100 AÑOS Y MÁS;10
Cauca;19824;Totoró;MUJERES;10-14;1034
Cauca;19824;Totoró;MUJERES;15-19;1100
Cauca;19824;Totoró;MUJERES;20-24;1124
Cauca;19824;Totoró;MUJERES;25-29;1062
Cauca;19824;Totoró;MUJERES;30-34;975
Cauca;19824;Totoró;MUJERES;35-39;932
Cauca;19824;Totoró;MUJERES;40-44;825
Cauca;19824;Totoró;MUJERES;45-49;714
Cauca;19824;Totoró;MUJERES;50-54;665
Cauca;19824;Totoró;MUJERES;55-59;611
Cauca;19824;Totoró;MUJERES;60-64;513
Cauca;19824;Totoró;MUJERES;65-69;405
Cauca;19824;Totoró;MUJERES;70-74;308
Cauca;19824;Totoró;MUJERES;75-79;221
Cauca;19824;Totoró;MUJERES;80-84;148
Cauca;19824;Totoró;MUJERES;85-89;92
Cauca;19824;Totoró;MUJERES;90-94;51
Cauca;19824;Totoró;MUJERES;95-99;23
Cauca;19824;Totoró;MUJERES;100 AÑOS Y MÁS;7
Cauca;19845;Villa Rica;MUJERES;10-14;925
Cauca;19845;Villa Rica;MUJERES;15-19;984
Cauca;19845;Villa Rica;MUJERES;20-24;1005
Cauca;19845;Villa Rica;MUJERES;25-29;949
Cauca;19845;Villa Rica;MUJERES;30-34;871
Cauca;19845;Villa Rica;MUJERES;35-39;834
Cauca;19845;Villa Rica;MUJERES;40-44;738
Cauca;19845;Villa Rica;MUJERES;45-49;638
Cauca;19845;Villa Rica;MUJERES;50-54;595
Cauca;19845;Villa Rica;MUJERES;55-59;546
Cauca;19845;Villa Rica;MUJERES;60-64;459
Cauca;19845;Villa Rica;MUJERES;65-69;362
Cauca;19845;Villa Rica;MUJERES;70-74;276
Cauca;19845;Villa Rica;MUJERES;75-79;197
Cauca;19845;Villa Rica;MUJERES;80-84;132
Cauca;19845;Villa Rica;MUJERES;85-89;82
Cauca;19845;Villa Rica;MUJERES;90-94;46
Cauca;19845;Villa Rica;MUJERES;95-99;20
Cauca;19845;Villa Rica;MUJERES;100 AÑOS Y MÁS;6
Valle del Cauca;76001;Cali;MUJERES;10-14;88749
Valle del Cauca;76001;Cali;MUJERES;15-19;92094
Valle del Cauca;76001;Cali;MUJERES;20-24;92649
Valle del Cauca;76001;Cali;MUJERES;25-29;90348
Valle del Cauca;76001;Cali;MUJERES;30-34;84283
Valle del Cauca;76001;Cali;MUJERES;35-39;81695
Valle del Cauca;76001;Cali;MUJERES;40-44;76637
Valle del Cauca;76001;Cali;MUJERES;45-49;72955
Valle del Cauca;76001;Cali;MUJERES;50-54;74653
Valle del Cauca;76001;Cali;MUJERES;55-59;70907
Valle del Cauca;76001;Cali;MUJERES;60-64;61521
Valle del Cauca;76001;Cali;MUJERES;65-69;49050
Valle del Cauca;76001;Cali;MUJERES;70-74;36707
Valle del Cauca;76001;Cali;MUJERES;75-79;25445
Valle del Cauca;76001;Cali;MUJERES;80-84;16068
Valle del Cauca;76001;Cali;MUJERES;85-89;9487
Valle del Cauca;76001;Cali;MUJERES;90-94;5062
Valle del Cauca;76001;Cali;MUJERES;95-99;2214
Valle del Cauca;76001;Cali;MUJERES;100 AÑOS Y MÁS;857
Valle del Cauca;76020;Alcalá;MUJERES;10-14;525
Valle del Cauca;76020;Alcalá;MUJERES;15-19;544
Valle del Cauca;76020;Alcalá;MUJERES;20-24;548
Valle del Cauca;76020;Alcalá;MUJERES;25-29;534
Valle del Cauca;76020;Alcalá;MUJERES;30-34;498
Valle del Cauca;76020;Alcalá;MUJERES;35-39;483
Valle del Cauca;76020;Alcalá;MUJERES;40-44;453
Valle del Cauca;76020;Alcalá;MUJERES;45-49;431
Valle del Cauca;76020;Alcalá;MUJERES;50-54;441
Valle del Cauca;76020;Alcalá;MUJERES;55-59;419
Valle del Cauca;76020;Alcalá;MUJERES;60-64;364
Valle del Cauca;76020;Alcalá;MUJERES;65-69;290
Valle del Cauca;76020;Alcalá;MUJERES;70-74;217
Valle del Cauca;76020;Alcalá;MUJERES;75-79;150
Valle del Cauca;76020;Alcalá;MUJERES;80-84;95
Valle del Cauca;76020;Alcalá;MUJERES;85-89;56
Valle del Cauca;76020;Alcalá;MUJERES;90-94;30
Valle del Cauca;76020;Alcalá;MUJERES;95-99;13
Valle del Cauca;76020;Alcalá;MUJERES;100 AÑOS Y MÁS;5
Valle del Cauca;76036;Andalucía;MUJERES;10-14;861
Valle del Cauca;76036;Andalucía;MUJERES;15-19;894
Valle del Cauca;76036;Andalucía;MUJERES;20-24;899
Valle del Cauca;76036;Andalucía;MUJERES;25-29;877
Valle del Cauca;76036;Andalucía;MUJERES;30-34;818
Valle del Cauca;76036;Andalucía;MUJERES;35-39;793
Valle del Cauca;76036;Andalucía;MUJERES;40-44;744
Valle del Cauca;76036;Andalucía;MUJERES;45-49;708
Valle del Cauca;76036;Andalucía;MUJERES;50-54;724
Valle del Cauca;76036;Andalucía;MUJERES;55-59;688
Valle del Cauca;76036;Andalucía;MUJERES;60-64;597
Valle del Cauca;76036;Andalucía;MUJERES;65-69;476
Valle del Cauca;76036;Andalucía;MUJERES;70-74;356
Valle del Cauca;76036;Andalucía;MUJERES;75-79;247
Valle del Cauca;76036;Andalucía;MUJERES;80-84;156
Valle del Cauca;76036;Andalucía;MUJERES;85-89;92
Valle del Cauca;76036;Andalucía;MUJERES;90-94;49
Valle del Cauca;76036;Andalucía;MUJERES;95-99;21
Valle del Cauca;76036;Andalucía;MUJERES;100 AÑOS Y MÁS;8
Valle del Cauca;76041;Ansermanuevo;MUJERES;10-14;634
Valle del Cauca;76041;Ansermanuevo;MUJERES;15-19;657
Valle del Cauca;76041;Ansermanuevo;MUJERES;20-24;661
Valle del Cauca;76041;Ansermanuevo;MUJERES;25-29;645
Valle del Cauca;76041;Ansermanuevo;MUJERES;30-34;602
Valle del Cauca;76041;Ansermanuevo;MUJERES;35-39;583
Valle del Cauca;76041;Ansermanuevo;MUJERES;40-44;547
Valle del Cauca;76041;Ansermanuevo;MUJERES;45-49;521
Valle del Cauca;76041;Ansermanuevo;MUJERES;50-54;533
Valle del Cauca;76041;Ansermanuevo;MUJERES;55-59;506
Valle del Cauca;76041;Ansermanuevo;MUJERES;60-64;439
Valle del Cauca;76041;Ansermanuevo;MUJERES;65-69;350
Valle del Cauca;76041;Ansermanuevo;MUJERES;70-74;262
Valle del Cauca;76041;Ansermanuevo;MUJERES;75-79;182
Valle del Cauca;76041;Ansermanuevo;MUJERES;80-84;115
Valle del Cauca;76041;Ansermanuevo;MUJERES;85-89;68
Valle del Cauca;76041;Ansermanuevo;MUJERES;90-94;36
Valle del Cauca;76041;Ansermanuevo;MUJERES;95-99;16
Valle del Cauca;76041;Ansermanuevo;MUJERES;100 AÑOS Y MÁS;6
Valle del Cauca;76054;Argelia;MUJERES;10-14;181
Valle del Cauca;76054;Argelia;MUJERES;15-19;187
Valle del Cauca;76054;Argelia;MUJERES;20-24;188
Valle del Cauca;76054;Argelia;MUJERES;25-29;184
Valle del Cauca;76054;Argelia;MUJERES;30-34;171
Valle del Cauca;76054;Argelia;MUJERES;35-39;166
Valle del Cauca;76054;Argelia;MUJERES;40-44;156
Valle del Cauca;76054;Argelia;MUJERES;45-49;148
Valle del Cauca;76054;Argelia;MUJERES;50-54;152
Valle del Cauca;76054;Argelia;MUJERES;55-59;144
Valle del Cauca;76054;Argelia;MUJERES;60-64;125
Valle del Cauca;76054;Argelia;MUJERES;65-69;100
Valle del Cauca;76054;Argelia;MUJERES;70-74;75
Valle del Cauca;76054;Argelia;MUJERES;75-79;52
Valle del Cauca;76054;Argelia;MUJERES;80-84;33
Valle del Cauca;76054;Argelia;MUJERES;85-89;19
Valle del Cauca;76054;Argelia;MUJERES;90-94;10
Valle del Cauca;76054;Argelia;MUJERES;95-99;5
Valle del Cauca;76054;Argelia;MUJERES;100 AÑOS Y MÁS;2
Valle del Cauca;76100;Bolívar;MUJERES;10-14;578
Valle del Cauca;76100;Bolívar;MUJERES;15-19;600
Valle del Cauca;76100;Bolívar;MUJERES;20-24;604
Valle del Cauca;76100;Bolívar;MUJERES;25-29;589
Valle del Cauca;76100;Bolívar;MUJERES;30-34;549
Valle del Cauca;76100;Bolívar;MUJERES;35-39;532
Valle del Cauca;76100;Bolívar;MUJERES;40-44;499
Valle del Cauca;76100;Bolívar;MUJERES;45-49;475
Valle del Cauca;76100;Bolívar;MUJERES;50-54;486
Valle del Cauca;76100;Bolívar;MUJERES;55-59;462
Valle del Cauca;76100;Bolívar;MUJERES;60-64;401
Valle del Cauca;76100;Bolívar;MUJERES;65-69;320
Valle del Cauca;76100;Bolívar;MUJERES;70-74;239
Valle del Cauca;76100;Bolívar;MUJERES;75-79;166
Valle del Cauca;76100;Bolívar;MUJERES;80-84;105
Valle del Cauca;76100;Bolívar;MUJERES;85-89;62
Valle del Cauca;76100;Bolívar;MUJERES;90-94;33
Valle del Cauca;76100;Bolívar;MUJERES;95-99;14
Valle del Cauca;76100;Bolívar;MUJERES;100 AÑOS Y MÁS;6
Valle del Cauca;76109;Buenaventura;MUJERES;10-14;12090
Valle del Cauca;76109;Buenaventura;MUJERES;15-19;12546
Valle del Cauca;76109;Buenaventura;MUJERES;20-24;12622
Valle del Cauca;76109;Buenaventura;MUJERES;25-29;12308
Valle del Cauca;76109;Buenaventura;MUJERES;30-34;11482
Valle del Cauca;76109;Buenaventura;MUJERES;35-39;11129
Valle del Cauca;76109;Buenaventura;MUJERES;40-44;10440
Valle del Cauca;76109;Buenaventura;MUJERES;45-49;9939
Valle del Cauca;76109;Buenaventura;MUJERES;50-54;10170
Valle del Cauca;76109;Buenaventura;MUJERES;55-59;9660
Valle del Cauca;76109;Buenaventura;MUJERES;60-64;8381
Valle del Cauca;76109;Buenaventura;MUJERES;65-69;6682
Valle del Cauca;76109;Buenaventura;MUJERES;70-74;5001
Valle del Cauca;76109;Buenaventura;MUJERES;75-79;3466
Valle del Cauca;76109;Buenaventura;MUJERES;80-84;2189
Valle del Cauca;76109;Buenaventura;MUJERES;85-89;1292
Valle del Cauca;76109;Buenaventura;MUJERES;90-94;690
Valle del Cauca;76109;Buenaventura;MUJERES;95-99;302
Valle del Cauca;76109;Buenaventura;MUJERES;100 AÑOS Y MÁS;117
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;10-14;4969
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;15-19;5156
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;20-24;5187
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;25-29;5058
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;30-34;4719
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;35-39;4574
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;40-44;4291
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;45-49;4084
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;50-54;4180
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;55-59;3970
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;60-64;3444
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;65-69;2746
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;70-74;2055
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;75-79;1425
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;80-84;900
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;85-89;531
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;90-94;283
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;95-99;124
Valle del Cauca;76111;Guadalajara de Buga;MUJERES;100 AÑOS Y MÁS;48
Valle del Cauca;76113;Bugalagrande;MUJERES;10-14;916
Valle del Cauca;76113;Bugalagrande;MUJERES;15-19;951
Valle del Cauca;76113;Bugalagrande;MUJERES;20-24;957
Valle del Cauca;76113;Bugalagrande;MUJERES;25-29;933
Valle del Cauca;76113;Bugalagrande;MUJERES;30-34;870
Valle del Cauca;76113;Bugalagrande;MUJERES;35-39;844
Valle del Cauca;76113;Bugalagrande;MUJERES;40-44;791
Valle del Cauca;76113;Bugalagrande;MUJERES;45-49;753
Valle del Cauca;76113;Bugalagrande;MUJERES;50-54;771
Valle del Cauca;76113;Bugalagrande;MUJERES;55-59;732
Valle del Cauca;76113;Bugalagrande;MUJERES;60-64;635
Valle del Cauca;76113;Bugalagrande;MUJERES;65-69;507
Valle del Cauca;76113;Bugalagrande;MUJERES;70-74;379
Valle del Cauca;76113;Bugalagrande;MUJERES;75-79;263
Valle del Cauca;76113;Bugalagrande;MUJERES;80-84;166
Valle del Cauca;76113;Bugalagrande;MUJERES;85-89;98
Valle del Cauca;76113;Bugalagrande;MUJERES;90-94;52
Valle del Cauca;76113;Bugalagrande;MUJERES;95-99;23
Valle del Cauca;76113;Bugalagrande;MUJERES;100 AÑOS Y MÁS;9
Valle del Cauca;76122;Caicedonia;MUJERES;10-14;1062
Valle del Cauca;76122;Caicedonia;MUJERES;15-19;1102
Valle del Cauca;76122;Caicedonia;MUJERES;20-24;1109
Valle del Cauca;76122;Caicedonia;MUJERES;25-29;1081
Valle del Cauca;76122;Caicedonia;MUJERES;30-34;1009
Valle del Cauca;76122;Caicedonia;MUJERES;35-39;978
Valle del Cauca;76122;Caicedonia;MUJERES;40-44;917
Valle del Cauca;76122;Caicedonia;MUJERES;45-49;873
Valle del Cauca;76122;Caicedonia;MUJERES;50-54;893
Valle del Cauca;76122;Caicedonia;MUJERES;55-59;849
Valle del Cauca;76122;Caicedonia;MUJERES;60-64;736
Valle del Cauca;76122;Caicedonia;MUJERES;65-69;587
Valle del Cauca;76122;Caicedonia;MUJERES;70-74;439
Valle del Cauca;76122;Caicedonia;MUJERES;75-79;305
Valle del Cauca;76122;Caicedonia;MUJERES;80-84;192
Valle del Cauca;76122;Caicedonia;MUJERES;85-89;114
Valle del Cauca;76122;Caicedonia;MUJERES;90-94;61
Valle del Cauca;76122;Caicedonia;MUJERES;95-99;26
Valle del Cauca;76122;Caicedonia;MUJERES;100 AÑOS Y MÁS;10
Valle del Cauca;76126;Calima;MUJERES;10-14;677
Valle del Cauca;76126;Calima;MUJERES;15-19;703
Valle del Cauca;76126;Calima;MUJERES;20-24;707
Valle del Cauca;76126;Calima;MUJERES;25-29;689
Valle del Cauca;76126;Calima;MUJERES;30-34;643
Valle del Cauca;76126;Calima;MUJERES;35-39;623
Valle del Cauca;76126;Calima;MUJERES;40-44;585
Valle del Cauca;76126;Calima;MUJERES;45-49;557
